,Bigram Frequency,Bigram Average Frequency,Bigram Frequency with Position,Bigram Average Frequency with Position,Bigram Independent Probabilities,Mean Edit Distance,Transition Probability,Average Transition Probability,Transition Log Probability
5423,1603.0,400.75,510,127.5,1.9575057060847817e-10,5.9821,5.837066490584475e-08,0.06228246224205341,24.030181256907508
5424,3037.0,433.85714285714283,357,51.0,7.440846471399266e-18,6.7211,1.2627030156725049e-11,0.0615224282755502,36.20469368270251
5425,3866.0,644.3333333333334,1254,209.0,3.2021456065870133e-14,6.3764,1.226858710440443e-08,0.10258865094768899,26.2804556465967
5426,2148.0,537.0,267,66.75,1.734850554617674e-11,5.4857,1.1443677796221796e-07,0.06967777439415354,23.058945880831097
5427,100.0,33.333333333333336,32,10.666666666666666,3.329677265847095e-11,6.2187,1.8332140136217532e-09,0.017891330308119117,29.02297763473824
5428,1221.0,305.25,387,96.75,6.335630590933199e-11,5.6496,3.6258797452572766e-09,0.03919544198041327,28.03902177606302
5429,2136.0,356.0,457,76.16666666666667,3.1477697884408506e-15,6.5622,3.437879219603665e-10,0.06562001523197218,31.437762088275125
5430,2475.0,618.75,363,90.75,7.523103836906272e-10,5.4378,1.9176956691531613e-07,0.07593872152355807,22.31412287578457
5431,2045.0,511.25,591,147.75,7.680187254409356e-10,5.4972,9.754863774275802e-08,0.06784797155873354,23.289303033219905
5432,2156.0,269.5,235,29.375,1.2026298779704428e-23,8.1492,4.866138275440434e-16,0.029425133681213144,50.86807220193752
5433,3811.0,635.1666666666666,494,82.33333333333333,1.6559749913590242e-14,6.4499,7.039754541817124e-10,0.07177028810082242,30.403755822209458
5434,2859.0,571.8,363,72.6,2.0406432008486157e-12,5.8132,4.525350707068739e-08,0.08929095401379346,24.39739515613119
5435,2823.0,705.75,479,119.75,1.484250499791031e-09,5.4831,3.3911070567968696e-07,0.08350713489693197,21.491740333439488
5436,2705.0,541.0,477,95.4,6.542402244964547e-13,5.9997,2.6160786733160637e-09,0.059422389858726526,28.509946926339772
5437,2205.0,367.5,396,66.0,6.637461937617685e-16,6.1987,1.7530314333401906e-10,0.06032171951598073,32.40942908379874
5438,2162.0,360.3333333333333,406,67.66666666666667,5.084522023122087e-16,6.4528,2.463022019235916e-10,0.06294098523846191,31.918851423391416
5439,741.0,370.5,224,112.0,7.5267968632179245e-06,5.8893,1.2557659835206114e-05,0.05952880694340402,16.281072836537028
5440,681.0,136.2,205,41.0,6.473762614436833e-15,6.3418,4.208503835357833e-11,0.03294067790134829,34.46790161164505
5441,2450.0,408.3333333333333,291,48.5,9.723127214532315e-17,6.5682,3.4870295995289082e-12,0.03696638260950286,38.06113852821532
5442,2240.0,448.0,656,131.2,4.3228421410231035e-13,5.9313,2.0070457950196862e-08,0.07949967001324951,25.570351223866204
5443,2475.0,495.0,778,155.6,9.09343104032247e-15,6.0231,1.4778192080884678e-10,0.039414878007376856,32.65581116352216
5444,675.0,135.0,141,28.2,4.0095679228104973e-16,6.4161,1.0191024714805444e-12,0.019359238265409955,39.8358380158354
5445,2853.0,570.6,699,139.8,1.756259394882504e-12,5.9107,3.459703745314946e-08,0.0859307131275481,24.78477625402991
5446,1438.0,239.66666666666666,372,62.0,1.0846567592258099e-16,6.44,1.354286010971403e-11,0.043798960069748726,36.10367659064142
5447,1645.0,205.625,422,52.75,4.001040158352465e-23,7.9783,2.8778904435317863e-13,0.055706699176873466,41.66005356139559
5448,2240.0,560.0,361,90.25,2.0391730646354913e-10,5.486,3.3025710382603544e-07,0.08313974625184611,21.52990707005399
5449,1720.0,430.0,316,79.0,1.7632791520665556e-10,5.4861,6.473352675386616e-08,0.06336579355533938,23.880911653468686
5450,1294.0,215.66666666666666,310,51.666666666666664,8.089999885457755e-17,6.6172,4.166837977953697e-12,0.03779860976248882,37.80418413482751
5451,3682.0,613.6666666666666,499,83.16666666666667,2.16600530647899e-14,6.287,1.2172543462913693e-09,0.07685509553228628,29.613722202126965
5452,2546.0,424.3333333333333,775,129.16666666666666,7.623346081905745e-15,6.0041,1.46957829807064e-09,0.0786862940057487,29.34195062719916
5453,3436.0,490.85714285714283,693,99.0,1.5002606374119818e-17,6.8158,8.819776731046512e-11,0.07635344226373884,33.400466908736576
5454,3076.0,384.5,546,68.25,3.9359125473613175e-22,7.4451,1.2883906579102306e-13,0.05140492817943685,42.81949512861157
5455,3100.0,516.6666666666666,996,166.0,4.447656631000875e-15,6.3768,8.379584691227209e-10,0.07335045494516937,30.152402205993692
5456,2579.0,644.75,516,129.0,6.401045107131751e-11,5.8736,1.545634459474348e-08,0.04990964321537703,25.94722559498431
5457,1040.0,346.6666666666667,333,111.0,4.7565056349526856e-08,5.8502,7.03715166351061e-07,0.05881381920590697,20.438505058139587
5458,4582.0,654.5714285714286,791,113.0,8.584823759582564e-16,6.546,6.402046859978052e-09,0.12291106540155194,27.218819617213587
5459,2697.0,449.5,856,142.66666666666666,2.0920401859145507e-16,6.6533,3.532988567790829e-11,0.049376213132039284,34.720319962864764
5460,3339.0,667.8,514,102.8,1.3134004932809032e-11,5.7768,3.0981147640033284e-08,0.08458622496021576,24.944034171978572
5461,2560.0,512.0,676,135.2,2.9192971942176265e-12,5.6759,1.1231154862029449e-07,0.10167249660432062,23.08599038134752
5462,1269.0,211.5,241,40.166666666666664,1.3883454966674042e-17,6.2537,3.245685540890031e-12,0.03663644328051865,38.16461390788591
5463,1599.0,266.5,498,83.0,1.2276970450091682e-16,6.6672,1.2003811130800042e-10,0.05753271832450193,32.955788424158484
5464,3079.0,615.8,721,144.2,9.676185499773993e-12,5.8406,9.014517584113093e-08,0.09852880440521268,23.403174471837307
5465,1550.0,310.0,412,82.4,3.7608967543030495e-13,5.9545,1.0534566856808269e-08,0.0725059775050872,26.500293762113234
5466,4138.0,689.6666666666666,1062,177.0,6.87084297422937e-14,6.2731,2.859536997925603e-08,0.11403468441212314,25.059643187224957
5467,2544.0,508.8,453,90.6,1.6840098159550255e-12,5.9188,5.543792664685903e-09,0.06615213332507788,27.426479551637918
5468,2657.0,442.8333333333333,770,128.33333333333334,3.7306022364651986e-15,6.184,8.118124737537354e-10,0.07306038644119335,30.198134441205102
5469,4951.0,825.1666666666666,693,115.5,8.107786640637562e-14,6.0826,2.022105972890917e-09,0.08188898516209711,28.881494247171673
5470,4139.0,689.8333333333334,763,127.16666666666667,5.9423264630882e-14,6.2785,9.448619194838921e-09,0.09929355117566478,26.657249342251585
5471,3461.0,576.8333333333334,521,86.83333333333333,1.5185278575757415e-14,6.3334,1.7286042773762573e-08,0.10708088402260163,25.78581712285995
5472,1899.0,379.8,557,111.4,9.983925716407723e-13,5.8748,3.2273193458796485e-09,0.06123185552699229,28.207016513247897
5473,519.0,173.0,169,56.333333333333336,3.3211989209572066e-09,5.7752,1.1728308737364375e-07,0.04110049742031848,23.023501677455116
5474,2129.0,354.8333333333333,421,70.16666666666667,1.0753919928483092e-15,6.4735,4.6339652857037266e-10,0.06811520954707997,31.00703371225196
5475,2039.0,291.2857142857143,393,56.142857142857146,1.7859000311761476e-18,6.9104,4.714268420303465e-11,0.07121993773192231,34.304175138881874
5476,616.0,205.33333333333334,256,85.33333333333333,8.44377286204818e-09,5.8961,3.7588888536076816e-07,0.05188142508827304,21.34319040717583
5477,4033.0,576.1428571428571,689,98.42857142857143,1.9111794464008964e-16,7.0586,2.2582030351572083e-10,0.08476096401036129,32.04410574414185
5478,1751.0,291.8333333333333,337,56.166666666666664,1.8897320117576712e-17,6.8852,6.487037667188825e-12,0.03994898987207483,37.1655773227535
5479,1424.0,356.0,551,137.75,1.5647462723814664e-10,5.976,9.463887772125178e-08,0.06750639717549502,23.33299179357404
5480,1026.0,342.0,326,108.66666666666667,1.6058650876626005e-08,6.0448,5.042371282049727e-08,0.034715782928160785,24.241322407849903
5481,2235.0,447.0,542,108.4,4.0254936586463507e-13,6.1564,2.1102290602932335e-08,0.08007107460731903,25.49802515058686
5482,3997.0,571.0,863,123.28571428571429,1.1449745730441313e-16,6.6621,1.789391752116494e-09,0.10667886373233795,29.057883582323765
5483,2305.0,461.0,323,64.6,2.750946365535217e-13,5.8069,4.271482707836408e-10,0.04586815126661328,31.12454400691061
5484,2432.0,608.0,554,138.5,7.66720493365038e-10,5.7171,6.498914969649603e-08,0.06340742876490371,23.875225886891954
5485,3261.0,407.625,668,83.5,4.339541944926818e-20,7.5117,3.98189912387104e-12,0.0724451015205546,37.869680465890895
5486,2178.0,363.0,530,88.33333333333333,3.43981769439877e-17,6.2446,3.55288562704606e-11,0.049410887362478284,34.71221779695769
5487,1291.0,258.2,383,76.6,4.213974645392093e-14,6.0584,1.8473496351835983e-09,0.05654108745506201,29.011895912837154
5488,2531.0,632.75,325,81.25,7.743315021512309e-10,5.6024,7.023394031221926e-08,0.0642329456955115,23.763256382600282
5489,1254.0,313.5,381,95.25,7.150077842033745e-11,5.7891,3.053231994189569e-07,0.08205907820661758,21.64315944998593
5490,2151.0,358.5,530,88.33333333333333,3.756049608604075e-15,6.3562,2.2452303017816495e-10,0.062216791633805446,32.05241751361884
5491,3383.0,422.875,441,55.125,1.679497148597486e-20,7.6651,7.323928010635919e-13,0.06116097592452881,40.312447623067996
5492,2355.0,336.42857142857144,582,83.14285714285714,8.693367467306825e-18,7.1662,2.5217475155878368e-11,0.06643719514664899,35.20678520752546
5493,3696.0,616.0,1092,182.0,2.4154913390728633e-14,6.4003,3.933696921583884e-09,0.08899182476069113,27.921467046998142
5494,1650.0,235.71428571428572,393,56.142857142857146,1.0387842747277182e-19,7.1823,1.9217288510579635e-12,0.04991005084012778,38.92073234719336
5495,3106.0,443.7142857142857,464,66.28571428571429,1.6834778627459672e-17,7.2121,1.46834995685678e-11,0.06256254355906599,35.98701319216568
5496,2862.0,408.85714285714283,535,76.42857142857143,3.123066148085024e-17,7.0287,2.2535923734267362e-11,0.06561243440284112,35.36898245727401
5497,1385.0,277.0,112,22.4,2.0588472694889082e-13,6.3007,2.7254123674647574e-10,0.04301631211637454,31.772806416053033
5498,2059.0,514.75,225,56.25,1.5237234354075976e-11,5.632,1.685643290295476e-08,0.05063618128476582,25.822125488399728
5499,2883.0,576.6,904,180.8,3.590984635442688e-12,5.8606,8.127917709336628e-09,0.0698687151466266,26.874467058290175
5500,2781.0,463.5,231,38.5,1.0903781716639113e-15,6.7926,2.142816325366563e-11,0.046384525505816586,35.441700851161045
5501,5471.0,781.5714285714286,576,82.28571428571429,2.1025305075763903e-18,7.0846,2.6617943903223784e-11,0.06683737570927828,35.12880990884425
5502,3479.0,386.55555555555554,643,71.44444444444444,4.168278151697399e-24,8.4363,2.1743043516825938e-13,0.0706069258496706,42.06451133552063
5503,689.0,229.66666666666666,144,48.0,7.327616274535877e-09,5.7306,1.4167823729821697e-07,0.042683559470612,22.750878496309895
5504,3533.0,588.8333333333334,874,145.66666666666666,1.3305943337214667e-14,6.0996,5.255691697755594e-09,0.09227386993626267,27.503472205259914
5505,2494.0,356.2857142857143,579,82.71428571428571,7.896084967855242e-19,7.1853,8.052240148412724e-12,0.05852266299086836,36.85374693909679
5506,1269.0,253.8,347,69.4,1.1065403999932942e-13,6.0648,1.1557781074153188e-09,0.052877118498851135,29.688488406025762
5507,2507.0,501.4,679,135.8,1.5219360311970364e-12,5.5962,1.7631750010829368e-08,0.07804191490616279,25.75724908497133
5508,2976.0,595.2,487,97.4,4.037675998584273e-13,6.1625,7.70453342850206e-09,0.06933679504741502,26.951645261395107
5509,2023.0,404.6,700,140.0,6.024947097609234e-14,5.9503,6.7451965868008295e-09,0.06803204345970065,27.14349236327088
5510,2965.0,494.1666666666667,813,135.5,4.5140106745519515e-15,6.2511,3.7077024534561966e-09,0.08833607718999376,28.006827382985957
5511,1345.0,336.25,297,74.25,7.473815591441533e-11,5.9451,1.0018260714706477e-08,0.04643000405472079,26.572792697279663
5512,1717.0,429.25,254,63.5,9.96343324382644e-11,5.8582,6.045979835442985e-09,0.042681969297125,27.30137668669033
5513,3965.0,660.8333333333334,1248,208.0,6.854822241989916e-14,6.3775,1.0425283491025658e-08,0.10052196837937606,26.515338144202484
5514,1289.0,257.8,305,61.0,1.2224578054319486e-13,6.2794,3.904561725136683e-09,0.06292106166091163,27.93219223454531
5515,2416.0,483.2,374,74.8,1.0303772337381745e-12,6.17,1.6915652068724944e-08,0.07758102886245236,25.817065967531075
5516,3378.0,482.57142857142856,828,118.28571428571429,4.806358391524738e-17,6.7667,6.355277186420624e-11,0.07362324309048948,33.873253993785895
5517,2286.0,285.75,363,45.375,5.668954768253185e-21,7.5865,1.3135011710437204e-12,0.06484000601005646,39.46971965195053
5518,3660.0,522.8571428571429,917,131.0,3.4505924478753395e-17,7.1682,8.863205190918703e-10,0.09866809787969626,30.071452435551986
5519,2689.0,268.9,618,61.8,4.375920232497065e-28,9.3218,5.755220537881293e-16,0.05370381822468477,50.62597830525097
5520,4162.0,832.4,866,173.2,2.5256029847146973e-11,5.924,5.379685390858057e-08,0.09152435920703994,24.147902954034556
5521,3404.0,567.3333333333334,582,97.0,1.6624696133446506e-14,6.5549,1.0274919084537117e-09,0.07524407390316484,29.858225821324723
5522,2087.0,298.14285714285717,439,62.714285714285715,1.3515834243563712e-19,7.0564,1.1505567856718269e-13,0.03650254269186853,42.982733044075914
5523,412.0,103.0,141,35.25,1.4198893530334058e-12,5.7407,2.988805874398803e-09,0.0379533065277802,28.317783658254015
5524,2859.0,408.42857142857144,733,104.71428571428571,3.0520077939797262e-18,7.0354,1.232488290556605e-10,0.07924572935378783,32.917707008750085
5525,3775.0,419.44444444444446,713,79.22222222222223,1.5833837569555024e-22,8.1871,9.728868511713361e-13,0.08091064563994196,39.90279320730236
5526,3022.0,604.4,529,105.8,1.1316240529505725e-11,5.6987,1.0155918916316375e-07,0.10022126710652679,23.231175882378075
5527,1640.0,328.0,422,84.4,3.595293808157389e-13,5.8477,1.0699674834207467e-08,0.07266723812748424,26.47785780566916
5528,3058.0,509.6666666666667,397,66.16666666666667,6.332555479697242e-15,6.1856,1.8742316219342223e-09,0.0811153240733987,28.99105359833874
5529,5339.0,667.375,1229,153.625,6.474762619566467e-18,7.4656,2.092130196560569e-10,0.10766111437578639,32.1543083133081
5530,939.0,234.75,321,80.25,2.6004940702502683e-11,6.0822,6.811027794550473e-09,0.043538030114935504,27.12948033442477
5531,851.0,170.2,306,61.2,5.703935814415312e-15,6.4042,5.693950438811982e-10,0.047790856264613525,30.7098510132208
5532,2887.0,360.875,428,53.5,6.455863489664038e-21,7.438,1.1221744229498995e-12,0.06382723579578548,39.696840202837734
5533,1694.0,423.5,291,72.75,1.6550479428761707e-10,5.6434,5.327555252043533e-08,0.061341537954798214,24.161951108831726
5534,3921.0,653.5,890,148.33333333333334,3.4008549595783647e-14,6.1416,1.3435451408813122e-09,0.07780930439974171,29.471308059667887
5535,2087.0,298.14285714285717,536,76.57142857142857,3.805830738340809e-18,7.0502,4.4962154797888766e-11,0.0708461650020863,34.37249786581481
5536,1945.0,486.25,425,106.25,5.482337806652771e-11,5.8467,2.5560314713474883e-08,0.054274316903921024,25.221519159403417
5537,4063.0,507.875,1083,135.375,1.6805514659564857e-19,7.4966,1.5206959889743676e-11,0.08283316199892306,35.936477279283174
5538,2904.0,580.8,423,84.6,7.374520575887836e-13,5.9612,1.7906129106297703e-09,0.05628968468854338,29.056899360477406
5539,2243.0,560.75,159,39.75,3.378794457629353e-10,5.6485,4.583265292945345e-08,0.059822216380915366,24.379048963515533
5540,1422.0,284.4,385,77.0,4.235561192103617e-14,6.1884,3.8045423281988895e-09,0.06268823755206399,27.969629940481052
5541,2720.0,340.0,376,47.0,6.750138396731806e-21,8.072,2.7532747401133713e-12,0.06982082161120771,38.40198855980009
5542,3329.0,475.57142857142856,818,116.85714285714286,4.541318156106252e-18,7.0361,1.1517309302395796e-10,0.07865125738631097,33.015477238126245
5543,5211.0,868.5,1131,188.5,6.150020644477555e-13,6.4326,4.053450118031492e-08,0.11911819505335282,24.55627436979978
5544,626.0,156.5,127,31.75,2.1434677750808834e-12,5.9654,2.1652920759216764e-09,0.0359682588010091,28.78279121099141
5545,1041.0,208.2,131,26.2,4.4940254860632146e-14,6.08,4.067515620346941e-11,0.03278071797001596,34.51706115751806
5546,3605.0,721.0,695,139.0,5.5153132242095664e-12,5.8161,4.093682475673787e-08,0.08802129145168294,24.542025554279373
5547,1516.0,303.2,454,90.8,8.120649065506652e-15,6.2398,2.489831665896604e-10,0.042464330735304597,31.903232741915822
5548,1733.0,346.6,384,76.8,4.336995344490625e-13,5.9176,1.481596774106243e-08,0.07612597369190782,26.00827189657736
5549,3127.0,521.1666666666666,1003,167.16666666666666,1.6221760636290437e-15,6.4788,1.8556450484445706e-09,0.08101433349062641,29.005432078769783
5550,2136.0,305.14285714285717,503,71.85714285714286,4.166373688951484e-18,6.8092,2.5354909602373467e-10,0.08585877227469119,31.877015818087298
5551,3098.0,387.25,878,109.75,6.2166094335141975e-21,7.8297,2.0510918334849854e-12,0.06779513198220372,38.82674505163439
5552,959.0,319.6666666666667,183,61.0,2.0900339353583952e-08,5.6549,9.926763804906205e-07,0.0630030446886756,19.94217319857957
5553,1965.0,327.5,459,76.5,6.2690856500368284e-18,6.6004,2.4273487554492207e-11,0.0471130827543915,35.26182763753406
5554,3922.0,784.4,432,86.4,4.16295730702462e-11,6.006,3.541272473787695e-08,0.08621725507133562,24.751156906768262
5555,1751.0,350.2,282,56.4,8.442868220123331e-13,6.2074,4.429428472173977e-09,0.06406503960937582,27.750232293705547
5556,2793.0,698.25,148,37.0,1.8430883408888392e-09,5.7164,7.360326773907082e-08,0.06473654480333847,23.695654940557098
5557,3024.0,378.0,610,76.25,4.825283524319326e-20,7.8047,3.6004794421232403e-13,0.05696866384663236,41.336876204003346
5558,3987.0,664.5,1275,212.5,5.707223008184179e-14,6.3551,7.309931982557186e-09,0.09615882923054567,27.027494871732486
5559,861.0,287.0,167,55.666666666666664,2.5521976242717987e-08,5.8927,8.167501212554504e-08,0.038231192223974086,23.545529995251755
5560,1050.0,210.0,243,48.6,3.0220606296962094e-14,6.3474,2.8344991105505905e-10,0.04325816037824958,31.716187132425567
5561,3428.0,428.5,335,41.875,2.723446022726169e-20,7.5844,8.630622937162948e-13,0.062173342245399374,40.07560054018922
5562,1263.0,252.6,307,61.4,1.026051033398421e-13,6.0005,3.942005094709602e-10,0.045345169109860736,31.240351307929178
5563,1553.0,310.6,549,109.8,1.9247850583514338e-13,6.0937,4.084971005252307e-09,0.0633283868485636,27.867027015695392
5564,3926.0,785.2,247,49.4,1.1870905791383118e-13,6.2392,1.3138552669613503e-10,0.038758229709893816,32.82547459036529
5565,3407.0,486.7142857142857,479,68.42857142857143,2.0782091057156063e-18,7.0085,1.8340711501035466e-12,0.04965181528469316,38.988087531389056
5566,3886.0,647.6666666666666,1040,173.33333333333334,2.6132183565075928e-14,6.0698,4.817590219578732e-09,0.09127539731154352,27.629041169692545
5567,580.0,116.0,108,21.6,3.107464030004866e-15,6.2513,3.2702480456448587e-10,0.04415095472603302,31.509880881758846
5568,2637.0,439.5,668,111.33333333333333,4.809502831189702e-15,6.1354,1.002599338835172e-09,0.07501375863388003,29.8936076661393
5569,3371.0,561.8333333333334,965,160.83333333333334,2.0956313086781762e-14,6.3026,7.230142181540555e-09,0.09602699857146467,27.043328835774382
5570,2627.0,525.4,354,70.8,3.2736957361290455e-13,6.0094,2.457600355650644e-09,0.05889426922476545,28.600102524035506
5571,3553.0,710.6,854,170.8,1.8415522053867154e-11,5.8071,4.772613790576538e-07,0.1250158806534188,20.998717068857147
5572,4089.0,584.1428571428571,1115,159.28571428571428,8.267742839421709e-17,7.0408,5.875078377542245e-10,0.09426160964188948,30.664672850534323
5573,2039.0,407.8,492,98.4,1.6035879165513564e-13,6.1156,5.258277809529018e-10,0.047250479291969495,30.82469058328851
5574,2827.0,353.375,558,69.75,1.8711470564828997e-20,7.8895,1.1024227567156801e-13,0.050609822827795095,43.04438765930141
5575,776.0,258.6666666666667,182,60.666666666666664,1.6634792949825246e-08,5.9447,7.679825212300276e-08,0.03776332855972662,23.63435128255574
5576,2385.0,477.0,693,138.6,3.8079607533770457e-13,5.9376,7.532892963221728e-09,0.069113990811922,26.984148824128187
5577,477.0,159.0,142,47.333333333333336,4.630633744372555e-09,6.0295,3.397508328623041e-07,0.05084310978251508,21.48901957660417
5578,700.0,350.0,12,6.0,1.0037254801481855e-05,5.6297,1.2684909184743432e-06,0.033559991377903484,19.588455378593135
5579,5158.0,644.75,431,53.875,1.426758010777673e-19,7.8257,2.947635209940003e-12,0.07029871289510803,38.30357914656767
5580,1432.0,286.4,324,64.8,2.5496802924645203e-13,5.8788,3.5678406424385164e-09,0.062115613406362936,28.062301675246527
5581,2619.0,374.14285714285717,593,84.71428571428571,7.987281408948045e-18,6.7492,7.36945289510159e-11,0.07484442770407436,33.65965152550196
5582,992.0,330.6666666666667,352,117.33333333333333,3.5907542332828335e-08,5.6967,3.4234657148524314e-06,0.08070365362103041,18.15611100504954
5583,501.0,167.0,198,66.0,4.956734712286115e-09,6.0849,4.7995599261804976e-08,0.034374808206526754,24.312522628561545
5584,4019.0,574.1428571428571,1054,150.57142857142858,1.0881715984382947e-16,7.1038,1.856677078812432e-09,0.10711729507180891,29.00462993656279
5585,1034.0,206.8,176,35.2,2.2460266299471822e-14,6.2702,1.8851734308522462e-11,0.0293702288179109,35.62651179012334
5586,2348.0,335.42857142857144,501,71.57142857142857,1.8393985106473735e-18,6.796,1.476451271864708e-11,0.0626008027050911,35.97907530056321
5587,1352.0,225.33333333333334,279,46.5,7.315846496057485e-17,6.5047,1.21802614136626e-10,0.05763775759153519,32.93473585207047
5588,3633.0,605.5,797,132.83333333333334,5.2213518887205074e-14,6.3004,2.60655706717763e-08,0.11272192705429733,25.193279312887245
5589,1982.0,283.14285714285717,277,39.57142857142857,7.670150719409137e-19,6.7666,1.5034393955509733e-12,0.04856717925187584,39.27487042537581
5590,2718.0,906.0,249,83.0,4.774087246484179e-07,5.3773,3.767016235123075e-06,0.08226204437500771,18.0181463182844
5591,3045.0,435.0,417,59.57142857142857,5.4331995875826595e-18,7.2554,1.0276038294161818e-10,0.07766097830623934,33.17999677723826
5592,577.0,115.4,124,24.8,2.4871102005627074e-15,6.305,3.587335624320063e-11,0.03219767948996616,34.69829631633818
5593,1629.0,232.71428571428572,382,54.57142857142857,8.104597307932166e-21,7.1374,3.896829525483033e-13,0.04180133542207243,41.22276441419704
5594,2598.0,433.0,746,124.33333333333333,3.3546991742670025e-19,6.2636,2.792646886242069e-10,0.06393696295175545,31.737647784018254
5595,1773.0,354.6,511,102.2,6.120411422819122e-13,6.3076,4.062157687533072e-09,0.06327774125427768,27.875106609771596
5596,756.0,151.2,219,43.8,3.325890493833118e-16,6.0242,2.9034596401291493e-10,0.043406962789588464,31.68150796904009
5597,3382.0,483.14285714285717,786,112.28571428571429,7.605170468720342e-17,6.4997,1.9327621031580848e-10,0.0833079579336389,32.268616876619674
5598,4813.0,534.7777777777778,711,79.0,7.274210938296793e-21,8.0142,8.938011907724657e-13,0.08028940994721419,40.025111266761634
5599,1280.0,256.0,316,63.2,3.151091537156361e-15,6.4,2.6924615528394853e-11,0.03090447417247361,35.11228329989172
5600,2656.0,531.2,961,192.2,2.8197759717954163e-12,5.9168,1.9986389756304697e-08,0.07945201345609731,25.57640686485851
5601,1002.0,334.0,318,106.0,2.3275158791724726e-08,5.8534,5.987180817077975e-08,0.03592894581801782,23.993547917793794
5602,1758.0,293.0,583,97.16666666666667,9.861344619057145e-16,6.3062,3.3050432849560747e-09,0.08707573399007004,28.17268368767461
5603,3048.0,609.6,577,115.4,7.607250392253766e-12,5.7151,6.760453989608399e-08,0.09456073459010643,23.81830462700499
5604,2766.0,461.0,612,102.0,7.921506441454143e-16,6.3583,3.0549949963738157e-10,0.06465860237556487,31.608110931747
5605,4688.0,520.8888888888889,694,77.11111111111111,6.496670409623985e-21,8.1793,5.485182601273112e-12,0.09468694379290596,37.4075974900224
5606,4562.0,760.3333333333334,1052,175.33333333333334,4.242340648949142e-14,6.5331,4.723110834436728e-09,0.09104969957097253,27.657615463232897
5607,3356.0,479.42857142857144,528,75.42857142857143,7.965891590727206e-18,7.072,5.458594667696747e-10,0.09349465012467192,30.770751376283634
5608,3386.0,1128.6666666666667,315,105.0,1.6237591880975418e-06,5.1706,8.532377203338235e-06,0.09687551166865022,16.838620822895994
5609,2386.0,298.25,422,52.75,7.044677435825246e-21,7.9654,5.820617520986892e-13,0.059771878671836025,40.64389301387202
5610,5584.0,620.4444444444445,603,67.0,3.1589058442733386e-21,8.5025,2.0831658121700972e-11,0.10689930815726371,35.48243136670845
5611,3091.0,515.1666666666666,685,114.16666666666667,5.309813929268816e-15,6.3853,1.0557957857996768e-09,0.07550009368417934,29.819022041359155
5612,3963.0,660.5,1036,172.66666666666666,1.2679962853230917e-13,6.0891,9.801244460636025e-09,0.09974936798780523,26.604387914635545
5613,3208.0,458.2857142857143,677,96.71428571428571,3.090883822023729e-17,6.6982,4.407712866307621e-10,0.09129944634830409,31.079250704058584
5614,4967.0,620.875,1115,139.375,2.2304558645482733e-19,7.517,2.454466494766072e-10,0.10939455621522129,31.923871475860743
5615,1138.0,227.6,349,69.8,4.7830111326061465e-15,6.0486,5.428299271656286e-10,0.04746577108769124,30.778780687617154
5616,2094.0,698.0,272,90.66666666666667,1.6641726974703785e-07,5.4741,2.049587831297012e-06,0.07283385660834019,18.8962347539982
5617,2730.0,546.0,341,68.2,5.851103617329587e-13,6.2388,1.1578145916074672e-08,0.07349099807020959,26.364020515430283
5618,1794.0,299.0,122,20.333333333333332,9.838441857362992e-17,6.5689,7.296065457692006e-12,0.0405402189783776,36.996018465743276
5619,3129.0,447.0,832,118.85714285714286,1.3840765803260556e-17,6.8152,1.855246878951704e-10,0.08292993043390713,32.327669768852175
5620,4876.0,609.5,1025,128.125,3.481174936327092e-19,7.6388,8.297234654953165e-11,0.09815068552957586,33.48857845601713
5621,2229.0,247.66666666666666,462,51.333333333333336,6.014971164706728e-25,8.4598,3.360391045910548e-14,0.05958354618073875,44.7583642004282
5622,629.0,209.66666666666666,216,72.0,8.776796643805716e-09,5.8034,3.542064894148782e-07,0.05126858164016101,21.428906020272755
5623,1522.0,380.5,133,33.25,1.535329987299378e-11,6.0017,7.981739247530151e-10,0.030456705409754304,30.222577800122142
5624,2066.0,413.2,553,110.6,8.327929512022625e-13,6.2369,1.3342677528984298e-09,0.053973125733643136,29.48130464697097
5625,852.0,142.0,274,45.666666666666664,7.958554693997828e-18,6.8057,2.3175544470715073e-12,0.035126003740901995,38.650533905688654
5626,1718.0,286.3333333333333,111,18.5,2.0574169272574712e-16,6.6977,1.2745866478601008e-11,0.04346815135370905,36.19117959100587
5627,3639.0,519.8571428571429,717,102.42857142857143,2.3135482146573667e-16,6.7247,5.4002544247551986e-11,0.0723031362297629,34.10818166450603
5628,2066.0,295.14285714285717,439,62.714285714285715,7.170767163917079e-20,7.1654,4.7871263043219394e-12,0.055237058443750396,37.60397726778702
5629,4149.0,829.8,867,173.4,1.5025483648268828e-11,5.7523,4.3571824548892336e-08,0.08880920119004329,24.452029232430036
5630,2566.0,855.3333333333334,408,136.0,5.030521257380054e-07,5.5211,1.8766071442889642e-05,0.113416090546134,15.70151381164517
5631,1510.0,302.0,241,48.2,5.077034833937993e-14,6.2349,9.988309070594632e-10,0.05178609204456802,29.899040485265154
5632,3662.0,610.3333333333334,1008,168.0,3.107243134020808e-14,6.5389,1.923467511042865e-09,0.08137867358647212,28.95364339245841
5633,3891.0,778.2,503,100.6,2.5579496933122616e-11,5.8484,8.057677612982472e-08,0.09696196595772368,23.56506067456743
5634,4434.0,886.8,308,61.6,9.134616760466639e-12,6.153,2.3736036730522867e-09,0.05860240748229124,28.650273789543554
